0.0 , 0.0
90.5 , 0.905
204.5 , 102.25
228.0 , 114.0
234.0 , 117.0
240.0 , 120.0
240.0 , 120.0
240.0 , 120.0
234.0 , 117.0
227.5 , 113.75
226.5 , 113.25
224.5 , 112.25
225.0 , 112.5
231.5 , 115.75
231.5 , 115.75
233.0 , 116.5
221.0 , 110.5
221.0 , 110.5
221.0 , 110.5
216.5 , 108.25
217.5 , 108.75
217.0 , 108.5
217.5 , 108.75
217.5 , 108.75
221.5 , 110.75
220.5 , 110.25
219.0 , 109.5
219.5 , 109.75
209.0 , 104.5
216.0 , 108.0
210.0 , 105.0
203.0 , 101.5
200.5 , 100.25
199.0 , 99.5
195.5 , 97.75
199.0 , 99.5
199.0 , 99.5
195.5 , 97.75
197.0 , 98.5
194.0 , 97.0
190.0 , 95.0
190.0 , 95.0
183.0 , 91.5
177.0 , 1.77
173.5 , 1.735
173.5 , 1.735
167.5 , 1.675
162.5 , 1.625
156.5 , 1.565
142.5 , 1.425
130.5 , 1.305
129.0 , 1.29
123.0 , 1.23
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
123.0 , 1.23
128.5 , 1.285
156.5 , 1.565
181.0 , 90.5
203.5 , 101.75
219.0 , 109.5
221.5 , 110.75
224.5 , 112.25
221.5 , 110.75
221.5 , 110.75
209.5 , 104.75
197.0 , 98.5
195.5 , 97.75
195.5 , 97.75
215.0 , 107.5
215.0 , 107.5
211.0 , 105.5
181.5 , 90.75
181.5 , 90.75
177.5 , 1.775
182.0 , 91.0
182.0 , 91.0
182.0 , 91.0
195.0 , 97.5
206.0 , 103.0
208.0 , 104.0
206.5 , 103.25
206.5 , 103.25
203.0 , 101.5
203.0 , 101.5
181.5 , 90.75
171.0 , 1.71
192.5 , 96.25
183.0 , 91.5
201.0 , 100.5
215.0 , 107.5
202.0 , 101.0
215.5 , 107.75
215.5 , 107.75
188.0 , 94.0
214.5 , 107.25
200.5 , 100.25
200.5 , 100.25
214.5 , 107.25
213.5 , 106.75
213.5 , 106.75
204.0 , 102.0
204.0 , 102.0
203.0 , 101.5
209.0 , 104.5
209.0 , 104.5
205.0 , 102.5
203.0 , 101.5
202.5 , 101.25
191.0 , 95.5
201.5 , 100.75
199.5 , 99.75
199.0 , 99.5
199.5 , 99.75
199.5 , 99.75
199.5 , 99.75
197.5 , 98.75
195.0 , 97.5
193.5 , 96.75
191.5 , 95.75
187.5 , 93.75
180.5 , 90.25
172.5 , 1.725
163.5 , 1.635
153.0 , 1.53
144.0 , 1.44
138.0 , 1.38
138.0 , 1.38
129.0 , 1.29
127.0 , 1.27
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
127.0 , 1.27
131.0 , 1.31
181.5 , 90.75
233.5 , 116.75
226.5 , 113.25
226.5 , 113.25
228.0 , 114.0
230.5 , 115.25
225.0 , 112.5
225.0 , 112.5
225.0 , 112.5
208.5 , 104.25
206.5 , 103.25
206.5 , 103.25
206.5 , 103.25
207.5 , 103.75
213.5 , 106.75
229.0 , 114.5
229.0 , 114.5
225.0 , 112.5
217.5 , 108.75
217.5 , 108.75
225.5 , 112.75
227.5 , 113.75
229.0 , 114.5
234.5 , 117.25
234.5 , 117.25
234.5 , 117.25
234.5 , 117.25
229.0 , 114.5
234.5 , 117.25
229.0 , 114.5
228.0 , 114.0
227.0 , 113.5
222.5 , 111.25
222.5 , 111.25
221.5 , 110.75
221.5 , 110.75
226.0 , 113.0
226.5 , 113.25
226.5 , 113.25
222.0 , 111.0
217.0 , 108.5
217.0 , 108.5
217.5 , 108.75
222.5 , 111.25
224.5 , 112.25
219.0 , 109.5
221.5 , 110.75
218.0 , 109.0
212.0 , 106.0
212.5 , 106.25
212.5 , 106.25
213.0 , 106.5
213.0 , 106.5
208.5 , 104.25
206.5 , 103.25
206.5 , 103.25
204.0 , 102.0
201.0 , 100.5
199.0 , 99.5
198.0 , 99.0
195.0 , 97.5
195.0 , 97.5
191.5 , 95.75
189.0 , 94.5
186.0 , 93.0
184.0 , 92.0
172.5 , 1.725
163.0 , 1.63
161.0 , 1.61
161.0 , 1.61
156.0 , 1.56
145.5 , 1.455
136.5 , 1.365
128.0 , 1.28
121.0 , 1.21
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
121.0 , 1.21
122.5 , 1.225
172.5 , 1.725
222.0 , 111.0
222.0 , 111.0
222.5 , 111.25
222.5 , 111.25
222.0 , 111.0
222.0 , 111.0
211.5 , 105.75
199.0 , 99.5
197.5 , 98.75
197.5 , 98.75
203.5 , 101.75
200.0 , 100.0
198.0 , 99.0
176.0 , 1.76
141.0 , 1.41
176.0 , 1.76
169.5 , 1.695
166.5 , 1.665
185.5 , 92.75
185.5 , 92.75
201.0 , 100.5
201.0 , 100.5
205.5 , 102.75
207.5 , 103.75
209.5 , 104.75
209.5 , 104.75
205.5 , 102.75
202.5 , 101.25
189.0 , 94.5
189.0 , 94.5
195.0 , 97.5
204.0 , 102.0
215.0 , 107.5
214.5 , 107.25
212.5 , 106.25
215.0 , 107.5
212.5 , 106.25
204.0 , 102.0
205.5 , 102.75
205.5 , 102.75
205.5 , 102.75
212.5 , 106.25
212.0 , 106.0
211.5 , 105.75
211.5 , 105.75
210.5 , 105.25
208.5 , 104.25
205.0 , 102.5
204.0 , 102.0
203.5 , 101.75
204.0 , 102.0
204.0 , 102.0
203.0 , 101.5
201.5 , 100.75
201.0 , 100.5
200.5 , 100.25
199.5 , 99.75
198.0 , 99.0
196.0 , 98.0
193.5 , 96.75
188.0 , 94.0
188.0 , 94.0
181.0 , 90.5
173.5 , 1.735
165.5 , 1.655
159.5 , 1.595
152.0 , 1.52
145.5 , 1.455
139.0 , 1.39
130.5 , 1.305
122.5 , 1.225
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
122.5 , 1.225
137.5 , 1.375
163.0 , 1.63
204.5 , 102.25
240.0 , 120.0
240.0 , 120.0
240.0 , 120.0
240.0 , 120.0
223.0 , 111.5
240.0 , 120.0
224.0 , 112.0
207.5 , 103.75
208.0 , 104.0
207.5 , 103.75
207.5 , 103.75
210.5 , 105.25
226.5 , 113.25
226.5 , 113.25
211.0 , 105.5
224.5 , 112.25
208.5 , 104.25
224.0 , 112.0
225.5 , 112.75
219.5 , 109.75
219.5 , 109.75
210.5 , 105.25
209.5 , 104.75
209.5 , 104.75
212.0 , 106.0
221.0 , 110.5
226.0 , 113.0
226.0 , 113.0
225.5 , 112.75
225.0 , 112.5
224.5 , 112.25
225.0 , 112.5
222.5 , 111.25
218.0 , 109.0
218.5 , 109.25
218.5 , 109.25
215.5 , 107.75
216.0 , 108.0
222.5 , 111.25
221.5 , 110.75
227.5 , 113.75
227.5 , 113.75
225.0 , 112.5
221.0 , 110.5
213.0 , 106.5
216.0 , 108.0
213.0 , 106.5
212.0 , 106.0
212.0 , 106.0
210.0 , 105.0
206.5 , 103.25
203.0 , 101.5
202.0 , 101.0
200.5 , 100.25
199.0 , 99.5
198.0 , 99.0
195.5 , 97.75
194.0 , 97.0
191.5 , 95.75
189.0 , 94.5
185.5 , 92.75
179.5 , 1.795
175.0 , 1.75
170.5 , 1.705
163.5 , 1.635
151.0 , 1.51
141.0 , 1.41
137.0 , 1.37
134.5 , 1.345
127.0 , 1.27
116.5 , 1.165
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
116.5 , 1.165
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
118.5 , 1.185
139.5 , 1.395
156.0 , 1.56
156.0 , 1.56
192.0 , 96.0
220.5 , 110.25
224.0 , 112.0
224.0 , 112.0
221.5 , 110.75
225.0 , 112.5
212.0 , 106.0
198.5 , 99.25
196.5 , 98.25
196.5 , 98.25
188.5 , 94.25
196.5 , 98.25
198.5 , 99.25
170.5 , 1.705
206.5 , 103.25
185.5 , 92.75
185.5 , 92.75
211.0 , 105.5
185.5 , 92.75
210.0 , 105.0
185.5 , 92.75
146.0 , 1.46
170.5 , 1.705
170.5 , 1.705
210.5 , 105.25
210.5 , 105.25
210.5 , 105.25
212.5 , 106.25
217.5 , 108.75
217.5 , 108.75
215.0 , 107.5
212.5 , 106.25
212.5 , 106.25
204.0 , 102.0
202.5 , 101.25
183.0 , 91.5
181.5 , 90.75
181.5 , 90.75
188.0 , 94.0
200.5 , 100.25
213.0 , 106.5
212.5 , 106.25
213.0 , 106.5
212.5 , 106.25
211.5 , 105.75
210.0 , 105.0
208.5 , 104.25
208.5 , 104.25
207.0 , 103.5
206.0 , 103.0
205.5 , 102.75
204.0 , 102.0
202.5 , 101.25
202.0 , 101.0
201.0 , 100.5
200.0 , 100.0
200.0 , 100.0
199.5 , 99.75
198.0 , 99.0
196.5 , 98.25
193.5 , 96.75
189.5 , 94.75
185.0 , 92.5
178.5 , 1.785
170.5 , 1.705
155.0 , 1.55
145.5 , 1.455
141.5 , 1.415
134.0 , 1.34
134.0 , 1.34
124.5 , 1.245
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
124.5 , 1.245
165.5 , 1.655
206.0 , 103.0
219.0 , 109.5
228.5 , 114.25
235.0 , 117.5
240.0 , 120.0
240.0 , 120.0
240.0 , 120.0
224.5 , 112.25
224.5 , 112.25
194.0 , 97.0
193.5 , 96.75
158.5 , 1.585
158.0 , 1.58
207.0 , 103.5
207.0 , 103.5
207.0 , 103.5
209.0 , 104.5
209.0 , 104.5
210.0 , 105.0
216.0 , 108.0
213.5 , 106.75
214.0 , 107.0
218.0 , 109.0
218.0 , 109.0
217.5 , 108.75
223.0 , 111.5
222.5 , 111.25
222.5 , 111.25
222.5 , 111.25
221.5 , 110.75
226.5 , 113.25
222.0 , 111.0
226.5 , 113.25
225.5 , 112.75
224.5 , 112.25
225.5 , 112.75
224.5 , 112.25
222.0 , 111.0
217.5 , 108.75
217.5 , 108.75
219.0 , 109.5
218.5 , 109.25
222.0 , 111.0
221.5 , 110.75
217.0 , 108.5
213.0 , 106.5
208.0 , 104.0
213.0 , 106.5
208.0 , 104.0
209.5 , 104.75
212.0 , 106.0
181.0 , 90.5
207.0 , 103.5
206.0 , 103.0
202.5 , 101.25
202.5 , 101.25
200.5 , 100.25
198.0 , 99.0
193.0 , 96.5
191.5 , 95.75
189.5 , 94.75
188.5 , 94.25
188.5 , 94.25
180.5 , 90.25
173.5 , 1.735
172.0 , 1.72
172.0 , 1.72
165.5 , 1.655
156.0 , 1.56
151.0 , 1.51
143.0 , 1.43
133.0 , 1.33
122.0 , 1.22
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
109.5 , 1.095
0 , 60
0 , 60
0 , 60
0 , 60
0 , 60
