0,1529397062.52,0
0,1529397062.61,0.0899999142
0,1529397062.8,0.2799999714
0,1529397063.01,0.4900000095
0,1529397063.13,0.6100001335
136,1529397063.19,0.6700000763
201,1529397063.27,0.75
223,1529397063.34,0.8199999332
231,1529397063.44,0.9200000763
231,1529397063.51,0.9900000095
230,1529397063.58,1.0599999428
227,1529397063.71,1.1900000572
227,1529397063.78,1.2599999905
233,1529397063.87,1.3499999046
222,1529397063.94,1.4200000763
233,1529397064.01,1.4900000095
231,1529397064.09,1.5699999332
227,1529397064.16,1.6400001049
207,1529397064.23,1.7100000381
210,1529397064.3,1.7799999714
162,1529397064.37,1.8499999046
212,1529397064.44,1.9200000763
204,1529397064.51,1.9900000095
204,1529397064.58,2.0599999428
197,1529397064.65,2.1300001144
200,1529397064.73,2.2100000381
195,1529397064.8,2.2799999714
191,1529397064.87,2.3499999046
186,1529397064.94,2.4200000763
181,1529397065.02,2.5
177,1529397065.09,2.5699999332
177,1529397065.16,2.6400001049
181,1529397065.23,2.7100000381
170,1529397065.29,2.7699999809
179,1529397065.36,2.8399999142
184,1529397065.44,2.9200000763
176,1529397065.51,2.9900000095
169,1529397065.58,3.0599999428
0,1529397065.65,3.1300001144
0,1529397065.72,3.2000000477
0,1529397065.8,3.2799999714
0,1529397065.87,3.3499999046
0,1529397065.94,3.4200000763
0,1529397066.01,3.4900000095
0,1529397066.08,3.5599999428
0,1529397066.15,3.6300001144
0,1529397066.22,3.7000000477
0,1529397066.29,3.7699999809
0,1529397066.36,3.8399999142
0,1529397066.43,3.9100000858
0,1529397066.5,3.9800000191
0,1529397066.57,4.0499999523
0,1529397066.64,4.120000124
0,1529397066.71,4.1900000572
0,1529397066.78,4.2599999905
0,1529397066.86,4.3399999142
0,1529397066.93,4.4100000858
0,1529397067,4.4800000191
0,1529397067.07,4.5499999523
0,1529397067.15,4.6300001144
0,1529397067.22,4.7000000477
0,1529397067.29,4.7699999809
0,1529397067.36,4.8399999142
0,1529397067.43,4.9100000858
0,1529397067.5,4.9800000191
0,1529397067.57,5.0499999523
0,1529397067.64,5.120000124
0,1529397067.72,5.2000000477
0,1529397067.79,5.2699999809
0,1529397067.87,5.3499999046
0,1529397067.94,5.4200000763
211,1529397068.01,5.4900000095
238,1529397068.08,5.5599999428
164,1529397068.16,5.6400001049
175,1529397068.23,5.7100000381
207,1529397068.3,5.7799999714
206,1529397068.37,5.8499999046
236,1529397068.45,5.9300000668
174,1529397068.52,6
197,1529397068.59,6.0699999332
196,1529397068.66,6.1400001049
239,1529397068.73,6.2100000381
235,1529397068.8,6.2799999714
239,1529397068.88,6.3600001335
220,1529397068.95,6.4300000668
231,1529397069.02,6.5
229,1529397069.09,6.5699999332
228,1529397069.16,6.6400001049
230,1529397069.23,6.7100000381
234,1529397069.3,6.7799999714
234,1529397069.37,6.8499999046
236,1529397069.44,6.9200000763
155,1529397069.51,6.9900000095
233,1529397069.58,7.0599999428
211,1529397069.65,7.1300001144
202,1529397069.72,7.2000000477
211,1529397069.79,7.2699999809
197,1529397069.86,7.3399999142
208,1529397069.93,7.4100000858
205,1529397070,7.4800000191
201,1529397070.07,7.5499999523
195,1529397070.14,7.620000124
188,1529397070.21,7.6900000572
182,1529397070.28,7.7599999905
173,1529397070.35,7.8299999237
161,1529397070.43,7.9100000858
137,1529397070.5,7.9800000191
132,1529397070.57,8.0499999523
0,1529397070.64,8.120000124
0,1529397070.71,8.1900000572
0,1529397070.78,8.2599999905
0,1529397070.85,8.3299999237
0,1529397070.91,8.3900001049
0,1529397070.98,8.4600000381
0,1529397071.05,8.5299999714
0,1529397071.12,8.5999999046
0,1529397071.18,8.6600000858
0,1529397071.26,8.7400000095
0,1529397071.32,8.7999999523
0,1529397071.39,8.870000124
0,1529397071.46,8.9400000572
0,1529397071.53,9.0099999905
0,1529397071.6,9.0799999237
0,1529397071.67,9.1500000954
0,1529397071.74,9.2200000286
0,1529397071.81,9.2899999619
0,1529397071.88,9.3600001335
0,1529397071.95,9.4300000668
0,1529397072.02,9.5
0,1529397072.09,9.5699999332
0,1529397072.16,9.6400001049
0,1529397072.23,9.7100000381
0,1529397072.3,9.7799999714
0,1529397072.37,9.8499999046
0,1529397072.44,9.9200000763
0,1529397072.51,9.9900000095
0,1529397072.58,10.0599999428
0,1529397072.65,10.1300001144
0,1529397072.72,10.2000000477
205,1529397072.79,10.2699999809
202,1529397072.86,10.3399999142
162,1529397072.93,10.4100000858
225,1529397073,10.4800000191
230,1529397073.07,10.5499999523
230,1529397073.14,10.620000124
231,1529397073.21,10.6900000572
227,1529397073.29,10.7699999809
231,1529397073.36,10.8399999142
231,1529397073.42,10.9000000954
231,1529397073.5,10.9800000191
232,1529397073.57,11.0499999523
230,1529397073.63,11.1100001335
219,1529397073.7,11.1800000668
215,1529397073.77,11.25
212,1529397073.84,11.3199999332
204,1529397073.91,11.3900001049
203,1529397073.98,11.4600000381
198,1529397074.05,11.5299999714
186,1529397074.12,11.5999999046
202,1529397074.19,11.6700000763
197,1529397074.26,11.7400000095
200,1529397074.33,11.8099999428
184,1529397074.4,11.8800001144
185,1529397074.47,11.9500000477
195,1529397074.55,12.0299999714
181,1529397074.62,12.0999999046
181,1529397074.68,12.1600000858
176,1529397074.75,12.2300000191
174,1529397074.82,12.2999999523
176,1529397074.89,12.370000124
183,1529397074.96,12.4400000572
173,1529397075.03,12.5099999905
164,1529397075.1,12.5799999237
0,1529397075.17,12.6500000954
0,1529397075.24,12.7200000286
0,1529397075.31,12.7899999619
0,1529397075.38,12.8600001335
0,1529397075.45,12.9300000668
0,1529397075.52,13
0,1529397075.59,13.0699999332
0,1529397075.67,13.1500000954
0,1529397075.73,13.2100000381
0,1529397075.8,13.2799999714
0,1529397075.87,13.3499999046
0,1529397075.94,13.4200000763
0,1529397076.01,13.4900000095
0,1529397076.08,13.5599999428
0,1529397076.14,13.620000124
0,1529397076.21,13.6900000572
0,1529397076.28,13.7599999905
0,1529397076.36,13.8399999142
0,1529397076.43,13.9100000858
0,1529397076.5,13.9800000191
0,1529397076.58,14.0599999428
0,1529397076.65,14.1300001144
0,1529397076.72,14.2000000477
0,1529397076.79,14.2699999809
0,1529397076.86,14.3399999142
0,1529397076.93,14.4100000858
0,1529397077,14.4800000191
0,1529397077.07,14.5499999523
0,1529397077.15,14.6300001144
0,1529397077.22,14.7000000477
0,1529397077.29,14.7699999809
0,1529397077.37,14.8499999046
0,1529397077.44,14.9200000763
231,1529397077.51,14.9900000095
233,1529397077.59,15.0699999332
236,1529397077.66,15.1400001049
198,1529397077.73,15.2100000381
202,1529397077.8,15.2799999714
126,1529397077.88,15.3600001335
186,1529397077.95,15.4300000668
166,1529397078.02,15.5
127,1529397078.09,15.5699999332
207,1529397078.16,15.6400001049
239,1529397078.23,15.7100000381
239,1529397078.31,15.7899999619
239,1529397078.38,15.8600001335
233,1529397078.45,15.9300000668
228,1529397078.52,16
227,1529397078.59,16.0699999332
229,1529397078.66,16.1400001049
230,1529397078.73,16.2100000381
234,1529397078.8,16.2799999714
232,1529397078.88,16.3600001335
236,1529397078.95,16.4300000668
234,1529397079.02,16.5
222,1529397079.09,16.5699999332
208,1529397079.16,16.6400001049
204,1529397079.23,16.7100000381
209,1529397079.3,16.7799999714
196,1529397079.37,16.8499999046
210,1529397079.44,16.9200000763
204,1529397079.51,16.9900000095
133,1529397079.58,17.0599999428
194,1529397079.65,17.1300001144
186,1529397079.72,17.2000000477
173,1529397079.79,17.2699999809
151,1529397079.85,17.3299999237
155,1529397079.92,17.4000000954
146,1529397080,17.4800000191
129,1529397080.07,17.5499999523
0,1529397080.14,17.620000124
0,1529397080.2,17.6800000668
0,1529397080.3,17.7799999714
0,1529397080.37,17.8499999046
0,1529397080.44,17.9200000763
0,1529397080.51,17.9900000095
0,1529397080.57,18.0499999523
0,1529397080.64,18.120000124
0,1529397080.71,18.1900000572
127,1529397080.78,18.2599999905
0,1529397080.84,18.3199999332
0,1529397080.91,18.3900001049
0,1529397080.99,18.4700000286
0,1529397081.06,18.5399999619
0,1529397081.13,18.6100001335
0,1529397081.2,18.6800000668
0,1529397081.27,18.75
0,1529397081.34,18.8199999332
0,1529397081.41,18.8900001049
0,1529397081.48,18.9600000381
0,1529397081.55,19.0299999714
0,1529397081.62,19.0999999046
0,1529397081.69,19.1700000763
0,1529397081.76,19.2400000095
0,1529397081.83,19.3099999428
0,1529397081.9,19.3800001144
0,1529397081.97,19.4500000477
0,1529397082.04,19.5199999809
0,1529397082.11,19.5899999142
0,1529397082.18,19.6600000858
0,1529397082.25,19.7300000191
196,1529397082.32,19.7999999523
209,1529397082.39,19.870000124
218,1529397082.46,19.9400000572
225,1529397082.53,20.0099999905
202,1529397082.6,20.0799999237
227,1529397082.67,20.1500000954
232,1529397082.74,20.2200000286
228,1529397082.81,20.2899999619
226,1529397082.88,20.3600001335
231,1529397082.95,20.4300000668
232,1529397083.02,20.5
232,1529397083.08,20.5599999428
228,1529397083.16,20.6400001049
222,1529397083.22,20.7000000477
186,1529397083.3,20.7799999714
205,1529397083.37,20.8499999046
205,1529397083.44,20.9200000763
195,1529397083.51,20.9900000095
201,1529397083.58,21.0599999428
201,1529397083.65,21.1300001144
202,1529397083.72,21.2000000477
200,1529397083.79,21.2699999809
194,1529397083.86,21.3399999142
202,1529397083.93,21.4100000858
186,1529397084,21.4800000191
175,1529397084.07,21.5499999523
176,1529397084.14,21.620000124
189,1529397084.21,21.6900000572
182,1529397084.28,21.7599999905
186,1529397084.35,21.8299999237
182,1529397084.42,21.9000000954
178,1529397084.49,21.9700000286
176,1529397084.56,22.0399999619
167,1529397084.64,22.120000124
142,1529397084.7,22.1800000668
0,1529397084.77,22.25
0,1529397084.84,22.3199999332
0,1529397084.91,22.3900001049
0,1529397084.99,22.4700000286
0,1529397085.06,22.5399999619
